Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1981","1981","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1982","1982","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1983","1983","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1984","1984","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1985","1985","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1986","1986","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1987","1987","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1988","1988","tonnes","1413","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1989","1989","tonnes","1553","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1990","1990","tonnes","1415","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1991","1991","tonnes","1217","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1992","1992","tonnes","1141","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1993","1993","tonnes","1596","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1994","1994","tonnes","1384","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1995","1995","tonnes","7767","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1996","1996","tonnes","5672","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1997","1997","tonnes","4046","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1998","1998","tonnes","4721","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1999","1999","tonnes","9243","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2000","2000","tonnes","7717","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2001","2001","tonnes","6064","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2002","2002","tonnes","6835","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2003","2003","tonnes","8877","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2004","2004","tonnes","10611","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2005","2005","tonnes","13114","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2006","2006","tonnes","12554","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2007","2007","tonnes","14496","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2008","2008","tonnes","14606","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2009","2009","tonnes","14379","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2010","2010","tonnes","15539","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2011","2011","tonnes","12719","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2012","2012","tonnes","12249","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2013","2013","tonnes","11052","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2014","2014","tonnes","12515.62","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2015","2015","tonnes","11967.52","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2016","2016","tonnes","14420.38","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2017","2017","tonnes","15698.16","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2018","2018","tonnes","19538.29","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2019","2019","tonnes","21566.49","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2020","2020","tonnes","18198","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2021","2021","tonnes","18333.12","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1961","1961","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1962","1962","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1963","1963","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1964","1964","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1965","1965","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1966","1966","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1967","1967","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1968","1968","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1969","1969","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1970","1970","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1971","1971","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1972","1972","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1973","1973","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1974","1974","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1975","1975","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1976","1976","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1977","1977","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1978","1978","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1979","1979","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1980","1980","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1981","1981","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1982","1982","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1983","1983","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1984","1984","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1985","1985","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1986","1986","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1987","1987","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1988","1988","1000 US$","15727","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1989","1989","1000 US$","16793","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1990","1990","1000 US$","18169","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1991","1991","1000 US$","15231","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1992","1992","1000 US$","15843","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1993","1993","1000 US$","13289","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1994","1994","1000 US$","11974","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1995","1995","1000 US$","40837","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1996","1996","1000 US$","35657","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1997","1997","1000 US$","27697","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1998","1998","1000 US$","31296","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","1999","1999","1000 US$","51135","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2000","2000","1000 US$","40059","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2001","2001","1000 US$","29757","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2002","2002","1000 US$","38293","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2003","2003","1000 US$","55355","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2004","2004","1000 US$","69638","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2005","2005","1000 US$","78527","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2006","2006","1000 US$","92752","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2007","2007","1000 US$","111140","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2008","2008","1000 US$","121974","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2009","2009","1000 US$","119409","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2010","2010","1000 US$","131827","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2011","2011","1000 US$","134426","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2012","2012","1000 US$","131029","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2013","2013","1000 US$","132348","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2014","2014","1000 US$","146648","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2015","2015","1000 US$","133515","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2016","2016","1000 US$","148899","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2017","2017","1000 US$","155737","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2018","2018","1000 US$","186307","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2019","2019","1000 US$","179056","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2020","2020","1000 US$","128985","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2021","2021","1000 US$","143478","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1964","1964","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1965","1965","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1966","1966","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1967","1967","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1968","1968","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1969","1969","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1970","1970","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1971","1971","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1972","1972","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1973","1973","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1974","1974","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1975","1975","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1976","1976","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1977","1977","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1978","1978","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1979","1979","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1980","1980","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1981","1981","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1982","1982","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1983","1983","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1984","1984","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1985","1985","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1986","1986","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1987","1987","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1988","1988","tonnes","1750","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1989","1989","tonnes","1458","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1990","1990","tonnes","7561","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1991","1991","tonnes","7171","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1992","1992","tonnes","6791","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1993","1993","tonnes","4078","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1994","1994","tonnes","4248","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1995","1995","tonnes","5228","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1996","1996","tonnes","5041","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1997","1997","tonnes","8096","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1998","1998","tonnes","4451","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","1999","1999","tonnes","19245","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2000","2000","tonnes","15241","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2001","2001","tonnes","25675","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2002","2002","tonnes","25128","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2003","2003","tonnes","24924","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2004","2004","tonnes","29333","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2005","2005","tonnes","27216","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2006","2006","tonnes","27852","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2007","2007","tonnes","33631","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2008","2008","tonnes","43334","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2009","2009","tonnes","50620","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2010","2010","tonnes","56182","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2011","2011","tonnes","49443","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2012","2012","tonnes","50222","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2013","2013","tonnes","51872","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2014","2014","tonnes","59174.72","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2015","2015","tonnes","59607.3","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2016","2016","tonnes","58733.13","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2017","2017","tonnes","61487.96","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2018","2018","tonnes","53002.73","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2019","2019","tonnes","59676.46","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2020","2020","tonnes","60231.69","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2021","2021","tonnes","60416.01","A","Official figure"
