Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","1999","1999","kg","78561529.893","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2000","2000","kg","77514034.059","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2001","2001","kg","78094644.012","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2002","2002","kg","76818991.788","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2003","2003","kg","75584114.298","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2004","2004","kg","76454953.344","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2005","2005","kg","76518897.84","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2006","2006","kg","74752835.85","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2007","2007","kg","74712212.883","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2008","2008","kg","74505607.407","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2009","2009","kg","74108534.346","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2010","2010","kg","75488956.389","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2011","2011","kg","74982004.02","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2012","2012","kg","73330475.526","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2013","2013","kg","72360482.04","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2014","2014","kg","72050927.949","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2015","2015","kg","72011266.173","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2016","2016","kg","71881859.511","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2017","2017","kg","71511143.319","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2018","2018","kg","69809784.66","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2019","2019","kg","68570860.05","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72538","Amount excreted in manure (N content)","F0961","Cattle, non-dairy","2020","2020","kg","67316252.85","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1961","1961","kg","20384566.39296","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1962","1962","kg","21372096.04992","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1963","1963","kg","21250925.27712","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1964","1964","kg","19373514.87456","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1965","1965","kg","20076774.82272","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1966","1966","kg","21664508.56416","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1967","1967","kg","22050539.05824","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1968","1968","kg","21883295.87136","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1969","1969","kg","21585363.08544","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1970","1970","kg","21699087.15744","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1971","1971","kg","22789203.21216","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1972","1972","kg","23558738.79744","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1973","1973","kg","23785086.1248","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1974","1974","kg","25605529.26624","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1975","1975","kg","25177700.1168","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1976","1976","kg","24040168.00416","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1977","1977","kg","24188308.78464","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1978","1978","kg","25033606.45632","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1979","1979","kg","25994473.68672","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1980","1980","kg","25462746.87264","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1981","1981","kg","24977723.82336","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1982","1982","kg","25211323.58976","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1983","1983","kg","25319074.11264","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1984","1984","kg","26485227.45792","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1985","1985","kg","27102316.12704","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1986","1986","kg","26903116.88064","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1987","1987","kg","26885277.17568","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1988","1988","kg","26426528.02944","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1989","1989","kg","26780197.752","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1990","1990","kg","27176880.26592","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1991","1991","kg","27820259.02656","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1992","1992","kg","27405623.48832","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1993","1993","kg","25622964.2592","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1994","1994","kg","24762271.34304","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1995","1995","kg","27361428.93792","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1996","1996","kg","27402013.45728","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1997","1997","kg","26582682.10752","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1998","1998","kg","25578478.31616","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","1999","1999","kg","25139689.56576","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2000","2000","kg","24804490.89888","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2001","2001","kg","24990286.08384","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2002","2002","kg","24582077.37216","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2003","2003","kg","24186916.57536","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2004","2004","kg","24465585.07008","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2005","2005","kg","24486047.3088","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2006","2006","kg","23920907.472","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2007","2007","kg","23907908.12256","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2008","2008","kg","23841794.37024","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2009","2009","kg","23714730.99072","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2010","2010","kg","24156466.04448","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2011","2011","kg","23994241.2864","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2012","2012","kg","23465752.16832","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2013","2013","kg","23155354.2528","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2014","2014","kg","23056296.94368","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2015","2015","kg","23043605.17536","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2016","2016","kg","23002195.04352","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2017","2017","kg","22883565.86208","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2018","2018","kg","22339131.0912","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2019","2019","kg","21942675.216","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72380","Manure left on pasture (N content)","F0961","Cattle, non-dairy","2020","2020","kg","21541200.912","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1961","1961","kg","43317203.58504","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1962","1962","kg","45415704.10608","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1963","1963","kg","45158216.21388","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1964","1964","kg","41168719.10844","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1965","1965","kg","42663146.49828","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1966","1966","kg","46037080.69884","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1967","1967","kg","46857395.49876","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1968","1968","kg","46502003.72664","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1969","1969","kg","45868896.55656","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1970","1970","kg","46110560.20956","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1971","1971","kg","48427056.82584","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1972","1972","kg","50062319.94456","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1973","1973","kg","50543308.0152","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1974","1974","kg","54411749.69076","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1975","1975","kg","53502612.7482","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1976","1976","kg","51085357.00884","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1977","1977","kg","51400156.16736","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1978","1978","kg","53196413.71968","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1979","1979","kg","55238256.58428","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1980","1980","kg","54108337.10436","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1981","1981","kg","53077663.12464","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1982","1982","kg","53574062.62824","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1983","1983","kg","53803032.48936","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1984","1984","kg","56281108.34808","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1985","1985","kg","57592421.76996","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1986","1986","kg","57169123.37136","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1987","1987","kg","57131213.99832","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1988","1988","kg","56156372.06256","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1989","1989","kg","56907920.223","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1990","1990","kg","57750870.56508","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1991","1991","kg","59118050.43144","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1992","1992","kg","58236949.91268","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1993","1993","kg","54448799.0508","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1994","1994","kg","52619826.60396","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1995","1995","kg","58143036.49308","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1996","1996","kg","58229278.59672","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1997","1997","kg","56488199.47848","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1998","1998","kg","54354266.42184","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","1999","1999","kg","53421840.32724","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2000","2000","kg","52709543.16012","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2001","2001","kg","53104357.92816","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2002","2002","kg","52236914.41584","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2003","2003","kg","51397197.72264","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2004","2004","kg","51989368.27392","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2005","2005","kg","52032850.5312","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2006","2006","kg","50831928.378","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2007","2007","kg","50804304.76044","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2008","2008","kg","50663813.03676","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2009","2009","kg","50393803.35528","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2010","2010","kg","51332490.34452","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2011","2011","kg","50987762.7336","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2012","2012","kg","49864723.35768","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2013","2013","kg","49205127.7872","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2014","2014","kg","48994631.00532","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2015","2015","kg","48967660.99764","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2016","2016","kg","48879664.46748","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2017","2017","kg","48627577.45692","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2018","2018","kg","47470653.5688","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2019","2019","kg","46628184.834","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72386","Manure treated (N content)","F0961","Cattle, non-dairy","2020","2020","kg","45775051.938","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72381","Manure applied to soils (N content)","F0961","Cattle, non-dairy","1961","1961","kg","32859713.55933","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72381","Manure applied to soils (N content)","F0961","Cattle, non-dairy","1962","1962","kg","34451601.31566","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72381","Manure applied to soils (N content)","F0961","Cattle, non-dairy","1963","1963","kg","34256275.263135","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72381","Manure applied to soils (N content)","F0961","Cattle, non-dairy","1964","1964","kg","31229908.801755","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72381","Manure applied to soils (N content)","F0961","Cattle, non-dairy","1965","1965","kg","32363556.680685","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72381","Manure applied to soils (N content)","F0961","Cattle, non-dairy","1966","1966","kg","34922967.312555","E","Estimated value"
"EMN","Livestock Manure","040","Austria","72381","Manure applied to soils (N content)","F0961","Cattle, non-dairy","1967","1967","kg","35545244.540145","E","Estimated value"
