Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2009","2009","% of total LSU","64.14","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2010","2010","% of total LSU","63.77","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2011","2011","% of total LSU","63.48","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2012","2012","% of total LSU","63.88","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2013","2013","% of total LSU","63.57","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2014","2014","% of total LSU","64.07","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2015","2015","% of total LSU","64.27","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2016","2016","% of total LSU","64.28","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2017","2017","% of total LSU","64.44","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2018","2018","% of total LSU","63.94","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2019","2019","% of total LSU","63.52","E","Estimated value"
"EK","Livestock Patterns","040","Austria","7211","Share in total livestock","02111","Cattle","2020","2020","% of total LSU","63.05","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2000","2000","LSU/ha","1.97","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2001","2001","LSU/ha","1.97","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2002","2002","LSU/ha","1.87","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2003","2003","LSU/ha","1.8","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2004","2004","LSU/ha","1.77","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2005","2005","LSU/ha","1.76","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2006","2006","LSU/ha","1.74","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2007","2007","LSU/ha","1.74","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2008","2008","LSU/ha","1.72","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2009","2009","LSU/ha","1.72","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2010","2010","LSU/ha","1.72","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2011","2011","LSU/ha","1.73","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2012","2012","LSU/ha","1.68","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2013","2013","LSU/ha","1.65","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2014","2014","LSU/ha","1.67","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2015","2015","LSU/ha","1.7","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2016","2016","LSU/ha","1.67","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2017","2017","LSU/ha","1.62","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2018","2018","LSU/ha","1.59","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2019","2019","LSU/ha","1.57","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7213","Livestock units per agricultural land area","02111","Cattle","2020","2020","LSU/ha","1.54","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2000","2000","% of total LSU","54.71","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2001","2001","% of total LSU","56.19","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2002","2002","% of total LSU","55.33","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2003","2003","% of total LSU","55.64","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2004","2004","% of total LSU","55.3","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2005","2005","% of total LSU","55.2","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2006","2006","% of total LSU","55.29","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2007","2007","% of total LSU","55.25","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2008","2008","% of total LSU","54.81","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2009","2009","% of total LSU","54.52","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2010","2010","% of total LSU","53.98","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2011","2011","% of total LSU","53.27","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2012","2012","% of total LSU","52.12","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2013","2013","% of total LSU","51.9","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2014","2014","% of total LSU","53.2","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2015","2015","% of total LSU","52.93","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2016","2016","% of total LSU","54.77","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2017","2017","% of total LSU","54","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2018","2018","% of total LSU","53.07","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2019","2019","% of total LSU","53.5","E","Estimated value"
"EK","Livestock Patterns","056","Belgium","7211","Share in total livestock","02111","Cattle","2020","2020","% of total LSU","52.59","E","Estimated value"
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2000","2000","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2001","2001","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2002","2002","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2003","2003","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2004","2004","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2005","2005","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2006","2006","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2007","2007","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2008","2008","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2009","2009","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2010","2010","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2011","2011","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2012","2012","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2013","2013","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2014","2014","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2015","2015","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2016","2016","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2017","2017","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2018","2018","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2019","2019","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7213","Livestock units per agricultural land area","02111","Cattle","2020","2020","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2000","2000","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2001","2001","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2002","2002","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2003","2003","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2004","2004","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2005","2005","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2006","2006","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2007","2007","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2008","2008","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2009","2009","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2010","2010","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2011","2011","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2012","2012","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2013","2013","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2014","2014","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2015","2015","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2016","2016","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2017","2017","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2018","2018","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2019","2019","","","",""
"EK","Livestock Patterns","058","Belgium-Luxembourg","7211","Share in total livestock","02111","Cattle","2020","2020","","","",""
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2000","2000","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2001","2001","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2002","2002","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2003","2003","LSU/ha","0.08","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2004","2004","LSU/ha","0.08","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2005","2005","LSU/ha","0.08","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2006","2006","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2007","2007","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2008","2008","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2009","2009","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2010","2010","LSU/ha","0.06","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2011","2011","LSU/ha","0.06","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2012","2012","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2013","2013","LSU/ha","0.06","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2014","2014","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2015","2015","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2016","2016","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2017","2017","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2018","2018","LSU/ha","0.06","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2019","2019","LSU/ha","0.06","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7213","Livestock units per agricultural land area","02111","Cattle","2020","2020","LSU/ha","0.07","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2000","2000","% of total LSU","27.43","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2001","2001","% of total LSU","28.9","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2002","2002","% of total LSU","33.27","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2003","2003","% of total LSU","32.93","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2004","2004","% of total LSU","34.58","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2005","2005","% of total LSU","33.79","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2006","2006","% of total LSU","32.47","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2007","2007","% of total LSU","32.1","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2008","2008","% of total LSU","32.86","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2009","2009","% of total LSU","32.86","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2010","2010","% of total LSU","35.37","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2011","2011","% of total LSU","37.15","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2012","2012","% of total LSU","39.01","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2013","2013","% of total LSU","39.1","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2014","2014","% of total LSU","42.15","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2015","2015","% of total LSU","41.08","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2016","2016","% of total LSU","39.85","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2017","2017","% of total LSU","38.38","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2018","2018","% of total LSU","37.06","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2019","2019","% of total LSU","37.78","E","Estimated value"
"EK","Livestock Patterns","100","Bulgaria","7211","Share in total livestock","02111","Cattle","2020","2020","% of total LSU","38.06","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2000","2000","LSU/ha","0.22","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2001","2001","LSU/ha","0.22","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2002","2002","LSU/ha","0.21","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2003","2003","LSU/ha","0.22","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2004","2004","LSU/ha","0.24","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2005","2005","LSU/ha","0.23","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2006","2006","LSU/ha","0.24","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2007","2007","LSU/ha","0.23","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2008","2008","LSU/ha","0.21","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2009","2009","LSU/ha","0.21","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2010","2010","LSU/ha","0.2","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2011","2011","LSU/ha","0.2","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2012","2012","LSU/ha","0.2","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2013","2013","LSU/ha","0.17","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2014","2014","LSU/ha","0.18","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2015","2015","LSU/ha","0.17","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2016","2016","LSU/ha","0.17","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2017","2017","LSU/ha","0.18","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2018","2018","LSU/ha","0.17","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2019","2019","LSU/ha","0.17","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7213","Livestock units per agricultural land area","02111","Cattle","2020","2020","LSU/ha","0.17","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2000","2000","% of total LSU","36.32","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2001","2001","% of total LSU","36.63","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2002","2002","% of total LSU","34.89","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2003","2003","% of total LSU","35.69","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2004","2004","% of total LSU","34.08","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2005","2005","% of total LSU","37.3","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2006","2006","% of total LSU","35.39","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2007","2007","% of total LSU","36.38","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2008","2008","% of total LSU","38.91","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2009","2009","% of total LSU","36.77","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2010","2010","% of total LSU","37.6","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2011","2011","% of total LSU","38.07","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2012","2012","% of total LSU","38.7","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2013","2013","% of total LSU","39.68","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2014","2014","% of total LSU","36.1","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2015","2015","% of total LSU","35.97","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2016","2016","% of total LSU","36.28","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2017","2017","% of total LSU","36.69","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2018","2018","% of total LSU","35.16","E","Estimated value"
"EK","Livestock Patterns","191","Croatia","7211","Share in total livestock","02111","Cattle","2019","2019","% of total LSU","35.08","E","Estimated value"
